technology,analysis_group,condition,radius_um,total_cells,n_cells_observed,n_cells_zero,pct_cells_observed,pct_zero_of_observed,mean_intersections,sem_intersections,majority_observed,majority_zero_observed
PSAM,Group I (Activation),PSAM_uPSEM,75.0,12,12,0,1.0,0.0,7.083333333333333,0.8656608382436431,True,False
PSAM,Group I (Activation),PSAM_uPSEM,80.0,12,12,0,1.0,0.0,6.75,0.9623597890790968,True,False
PSAM,Group I (Activation),PSAM_uPSEM,85.0,12,12,0,1.0,0.0,6.666666666666667,0.915633026044735,True,False
PSAM,Group I (Activation),PSAM_uPSEM,90.0,12,12,0,1.0,0.0,6.25,0.7797143999276566,True,False
PSAM,Group I (Activation),PSAM_uPSEM,95.0,12,12,0,1.0,0.0,6.083333333333333,0.8114552334907922,True,False
PSAM,Group I (Activation),PSAM_uPSEM,100.0,12,12,0,1.0,0.0,6.083333333333333,0.8114552334907922,True,False
PSAM,Group I (Activation),PSAM_uPSEM,105.0,12,12,0,1.0,0.0,5.75,0.7295183134760702,True,False
PSAM,Group I (Activation),PSAM_uPSEM,110.0,12,12,0,1.0,0.0,5.416666666666667,0.6680856111595158,True,False
PSAM,Group I (Activation),PSAM_uPSEM,115.0,12,12,0,1.0,0.0,5.166666666666667,0.5751591786697668,True,False
PSAM,Group I (Activation),PSAM_uPSEM,120.0,12,12,0,1.0,0.0,5.0,0.5504818825631803,True,False
PSAM,Group I (Activation),PSAM_uPSEM,125.0,12,12,0,1.0,0.0,4.833333333333333,0.4740753893079399,True,False
PSAM,Group I (Activation),PSAM_uPSEM,130.0,12,12,0,1.0,0.0,4.666666666666667,0.4494665749754947,True,False
PSAM,Group I (Activation),PSAM_uPSEM,135.0,12,12,0,1.0,0.0,5.166666666666667,0.8947094782693713,True,False
PSAM,Group I (Activation),PSAM_uPSEM,140.0,12,12,0,1.0,0.0,4.25,0.47871355387816905,True,False
PSAM,Group I (Activation),PSAM_uPSEM,145.0,12,12,0,1.0,0.0,4.416666666666667,0.5288399731220373,True,False
PSAM,Group I (Activation),PSAM_uPSEM,150.0,12,12,0,1.0,0.0,4.166666666666667,0.4051436956703314,True,False
PSAM,Group I (Activation),PSAM_uPSEM,155.0,12,12,0,1.0,0.0,4.333333333333333,0.5270462766947298,True,False
PSAM,Group I (Activation),PSAM_uPSEM,160.0,12,12,0,1.0,0.0,4.0,0.408248290463863,True,False
PSAM,Group I (Activation),PSAM_uPSEM,165.0,12,12,0,1.0,0.0,3.8333333333333335,0.38599209705627263,True,False
PSAM,Group I (Activation),PSAM_uPSEM,170.0,12,12,0,1.0,0.0,4.0,0.4438126822992972,True,False
PSAM,Group I (Activation),PSAM_uPSEM,175.0,12,12,0,1.0,0.0,4.0,0.6628679652796169,True,False
PSAM,Group I (Activation),PSAM_uPSEM,180.0,12,12,0,1.0,0.0,3.6666666666666665,0.5270462766947298,True,False
PSAM,Group I (Activation),PSAM_uPSEM,185.0,12,12,0,1.0,0.0,3.8333333333333335,0.7470480627649121,True,False
PSAM,Group I (Activation),PSAM_uPSEM,190.0,12,11,0,0.9166666666666666,0.0,3.3636363636363638,0.3878314365036644,True,False
PSAM,Group I (Activation),PSAM_uPSEM,195.0,12,11,0,0.9166666666666666,0.0,3.0,0.3813850356982369,True,False
PSAM,Group I (Activation),PSAM_uPSEM,200.0,12,11,0,0.9166666666666666,0.0,2.8181818181818183,0.35208939510976517,True,False
PSAM,Group I (Activation),PSAM_uPSEM,205.0,12,11,0,0.9166666666666666,0.0,2.5454545454545454,0.3899565561732221,True,False
PSAM,Group I (Activation),PSAM_uPSEM,210.0,12,11,0,0.9166666666666666,0.0,2.4545454545454546,0.3899565561732221,True,False
PSAM,Group I (Activation),PSAM_uPSEM,215.0,12,11,0,0.9166666666666666,0.0,3.0,0.6324555320336759,True,False
PSAM,Group I (Activation),PSAM_uPSEM,220.0,12,10,0,0.8333333333333334,0.0,2.5,0.3415650255319866,True,False
PSAM,Group I (Activation),PSAM_uPSEM,225.0,12,10,0,0.8333333333333334,0.0,2.0,0.2981423969999719,True,False
PSAM,Group I (Activation),PSAM_uPSEM,230.0,12,10,0,0.8333333333333334,0.0,2.0,0.2981423969999719,True,False
PSAM,Group I (Activation),PSAM_uPSEM,235.0,12,10,0,0.8333333333333334,0.0,1.8,0.3265986323710904,True,False
PSAM,Group I (Activation),PSAM_uPSEM,240.0,12,10,0,0.8333333333333334,0.0,1.7,0.2603416558635551,True,False
PSAM,Group I (Activation),PSAM_uPSEM,245.0,12,9,0,0.75,0.0,1.5555555555555556,0.2939723678960656,True,False
PSAM,Group I (Activation),PSAM_uPSEM,250.0,12,7,0,0.5833333333333334,0.0,1.5714285714285714,0.29738085706659034,True,False
PSAM,Group I (Activation),PSAM_uPSEM,255.0,12,7,0,0.5833333333333334,0.0,1.4285714285714286,0.20203050891044216,True,False
PSAM,Group I (Activation),PSAM_uPSEM,260.0,12,6,0,0.5,0.0,2.1666666666666665,0.7923242882669808,True,False
PSAM,Group I (Activation),PSAM_uPSEM,265.0,12,5,0,0.4166666666666667,0.0,1.2,0.2,False,False
PSAM,Group I (Activation),PSAM_uPSEM,270.0,12,5,0,0.4166666666666667,0.0,1.6,0.4,False,False
PSAM,Group I (Activation),PSAM_uPSEM,275.0,12,4,0,0.3333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,280.0,12,3,0,0.25,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,285.0,12,3,0,0.25,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,290.0,12,3,0,0.25,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,295.0,12,2,0,0.16666666666666666,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,300.0,12,2,0,0.16666666666666666,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,305.0,12,2,0,0.16666666666666666,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,310.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,315.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,320.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,325.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,330.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,335.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,340.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,345.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,350.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,355.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,360.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,365.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,370.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,375.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,380.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,10.0,12,3,0,0.25,0.0,1.6666666666666667,0.3333333333333333,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,15.0,12,7,0,0.5833333333333334,0.0,3.4285714285714284,0.36885555678165877,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,20.0,12,10,0,0.8333333333333334,0.0,5.4,0.7916228058025279,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,25.0,12,10,0,0.8333333333333334,0.0,6.3,0.9195409482755815,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,30.0,12,10,0,0.8333333333333334,0.0,6.7,0.8698658900466593,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,35.0,12,10,0,0.8333333333333334,0.0,7.1,0.9938701010583716,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,40.0,12,10,0,0.8333333333333334,0.0,7.4,0.9797958971132713,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,45.0,12,10,0,0.8333333333333334,0.0,7.5,1.0246950765959597,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,50.0,12,10,0,0.8333333333333334,0.0,7.6,1.024152766382481,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,55.0,12,10,0,0.8333333333333334,0.0,7.5,0.9457507306074072,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,60.0,12,10,0,0.8333333333333334,0.0,7.4,0.9451631252505217,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,65.0,12,10,0,0.8333333333333334,0.0,7.2,0.8406346808612327,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,70.0,12,10,0,0.8333333333333334,0.0,7.1,0.7951240294584375,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,75.0,12,10,0,0.8333333333333334,0.0,6.9,0.7371114795831993,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,80.0,12,10,0,0.8333333333333334,0.0,7.0,0.7302967433402214,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,85.0,12,10,0,0.8333333333333334,0.0,7.3,0.856997342145496,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,90.0,12,10,0,0.8333333333333334,0.0,6.5,0.5821416398857661,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,95.0,12,10,0,0.8333333333333334,0.0,6.1,0.5666666666666665,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,100.0,12,10,0,0.8333333333333334,0.0,6.0,0.6146362971528592,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,105.0,12,10,0,0.8333333333333334,0.0,5.8,0.5925462944877059,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,110.0,12,10,0,0.8333333333333334,0.0,5.7,0.5587684871413404,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,115.0,12,10,0,0.8333333333333334,0.0,5.5,0.4772607021092118,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,120.0,12,10,0,0.8333333333333334,0.0,5.4,0.47609522856952335,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,125.0,12,10,0,0.8333333333333334,0.0,5.2,0.48989794855663565,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,130.0,12,10,0,0.8333333333333334,0.0,5.2,0.5734883511361751,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,135.0,12,10,0,0.8333333333333334,0.0,5.2,0.5333333333333333,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,140.0,12,10,0,0.8333333333333334,0.0,4.7,0.5174724898753341,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,145.0,12,10,0,0.8333333333333334,0.0,4.7,0.5174724898753341,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,150.0,12,10,0,0.8333333333333334,0.0,4.6,0.5206833117271102,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,155.0,12,10,0,0.8333333333333334,0.0,4.5,0.6009252125773317,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,160.0,12,10,0,0.8333333333333334,0.0,4.5,0.5821416398857661,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,165.0,12,9,0,0.75,0.0,4.777777777777778,0.49378857873975496,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,170.0,12,9,0,0.75,0.0,4.666666666666667,0.40824829046386296,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,175.0,12,9,0,0.75,0.0,4.333333333333333,0.4714045207910317,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,180.0,12,9,0,0.75,0.0,4.444444444444445,0.4444444444444444,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,185.0,12,9,0,0.75,0.0,4.0,0.408248290463863,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,190.0,12,9,0,0.75,0.0,4.0,0.408248290463863,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,195.0,12,9,0,0.75,0.0,4.0,0.44095855184409843,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,200.0,12,9,0,0.75,0.0,3.888888888888889,0.48432210483785265,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,205.0,12,9,0,0.75,0.0,3.7777777777777777,0.4339027597725919,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,210.0,12,9,0,0.75,0.0,3.7777777777777777,0.4339027597725919,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,215.0,12,9,0,0.75,0.0,3.3333333333333335,0.408248290463863,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,220.0,12,9,0,0.75,0.0,3.111111111111111,0.3888888888888889,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,225.0,12,9,0,0.75,0.0,2.6666666666666665,0.4714045207910317,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,230.0,12,9,0,0.75,0.0,2.5555555555555554,0.5030769521187454,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,235.0,12,9,0,0.75,0.0,2.5555555555555554,0.5030769521187454,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,240.0,12,8,0,0.6666666666666666,0.0,2.625,0.46049274850812955,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,245.0,12,8,0,0.6666666666666666,0.0,2.5,0.46291004988627577,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,250.0,12,8,0,0.6666666666666666,0.0,2.5,0.46291004988627577,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,255.0,12,8,0,0.6666666666666666,0.0,2.5,0.46291004988627577,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,260.0,12,8,0,0.6666666666666666,0.0,2.375,0.41992771486803027,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,265.0,12,8,0,0.6666666666666666,0.0,2.125,0.479490056503484,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,270.0,12,8,0,0.6666666666666666,0.0,2.125,0.479490056503484,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,275.0,12,7,0,0.5833333333333334,0.0,2.2857142857142856,0.521640530957301,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,280.0,12,7,0,0.5833333333333334,0.0,2.2857142857142856,0.521640530957301,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,285.0,12,7,0,0.5833333333333334,0.0,2.142857142857143,0.5084322977157767,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,290.0,12,6,0,0.5,0.0,2.3333333333333335,0.557773351022717,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,295.0,12,6,0,0.5,0.0,2.1666666666666665,0.4772607021092118,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,300.0,12,6,0,0.5,0.0,2.0,0.3651483716701107,True,False
PSAM,Group II (Expression only),PSAM_Vehicle,305.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,310.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,315.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,320.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,325.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,330.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,335.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,340.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,345.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,350.0,12,4,0,0.3333333333333333,0.0,1.75,0.25,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,355.0,12,4,0,0.3333333333333333,0.0,1.5,0.28867513459481287,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,360.0,12,4,0,0.3333333333333333,0.0,1.25,0.25,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,365.0,12,3,0,0.25,0.0,1.3333333333333333,0.3333333333333333,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,370.0,12,3,0,0.25,0.0,1.3333333333333333,0.3333333333333333,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,375.0,12,3,0,0.25,0.0,1.6666666666666667,0.6666666666666667,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,380.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,385.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,390.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group II (Expression only),PSAM_Vehicle,395.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,5.0,12,9,9,0.75,1.0,0.0,0.0,True,True
PSAM,Group III (Effector only),None_uPSEM,10.0,12,9,1,0.75,0.1111111111111111,3.6666666666666665,0.816496580927726,True,False
PSAM,Group III (Effector only),None_uPSEM,15.0,12,9,0,0.75,0.0,6.222222222222222,1.1027462911821784,True,False
PSAM,Group III (Effector only),None_uPSEM,20.0,12,9,0,0.75,0.0,7.333333333333333,0.9428090415820634,True,False
PSAM,Group III (Effector only),None_uPSEM,25.0,12,9,0,0.75,0.0,8.444444444444445,1.0943175335329005,True,False
PSAM,Group III (Effector only),None_uPSEM,30.0,12,9,0,0.75,0.0,10.333333333333334,1.481365736219265,True,False
PSAM,Group III (Effector only),None_uPSEM,35.0,12,9,0,0.75,0.0,10.88888888888889,1.408746925900663,True,False
PSAM,Group III (Effector only),None_uPSEM,40.0,12,9,0,0.75,0.0,10.666666666666666,1.35400640077266,True,False
PSAM,Group III (Effector only),None_uPSEM,45.0,12,9,0,0.75,0.0,11.555555555555555,1.42508392648674,True,False
PSAM,Group III (Effector only),None_uPSEM,50.0,12,9,0,0.75,0.0,10.666666666666666,1.2692955176439846,True,False
PSAM,Group III (Effector only),None_uPSEM,55.0,12,9,0,0.75,0.0,10.666666666666666,1.0137937550497034,True,False
PSAM,Group III (Effector only),None_uPSEM,60.0,12,9,0,0.75,0.0,10.88888888888889,1.0333930687632373,True,False
PSAM,Group III (Effector only),None_uPSEM,65.0,12,9,0,0.75,0.0,11.222222222222221,1.2335335172874733,True,False
PSAM,Group III (Effector only),None_uPSEM,70.0,12,9,0,0.75,0.0,10.88888888888889,1.147998795542879,True,False
PSAM,Group III (Effector only),None_uPSEM,75.0,12,9,0,0.75,0.0,10.666666666666666,1.1055415967851332,True,False
PSAM,Group III (Effector only),None_uPSEM,80.0,12,9,0,0.75,0.0,10.333333333333334,1.247219128924647,True,False
PSAM,Group III (Effector only),None_uPSEM,85.0,12,9,0,0.75,0.0,9.777777777777779,1.3922182317935186,True,False
PSAM,Group III (Effector only),None_uPSEM,90.0,12,9,0,0.75,0.0,9.333333333333334,1.6158932858054431,True,False
PSAM,Group III (Effector only),None_uPSEM,95.0,12,9,0,0.75,0.0,9.11111111111111,1.7033010796395436,True,False
PSAM,Group III (Effector only),None_uPSEM,100.0,12,9,0,0.75,0.0,7.777777777777778,1.6139821162593277,True,False
PSAM,Group III (Effector only),None_uPSEM,105.0,12,9,0,0.75,0.0,7.444444444444445,1.3754909336822165,True,False
PSAM,Group III (Effector only),None_uPSEM,110.0,12,9,0,0.75,0.0,7.222222222222222,1.4120294474598705,True,False
PSAM,Group III (Effector only),None_uPSEM,115.0,12,9,0,0.75,0.0,6.555555555555555,1.2595315609727373,True,False
PSAM,Group III (Effector only),None_uPSEM,120.0,12,9,0,0.75,0.0,6.666666666666667,1.6666666666666667,True,False
PSAM,Group III (Effector only),None_uPSEM,125.0,12,9,0,0.75,0.0,6.333333333333333,1.8782379449307742,True,False
PSAM,Group III (Effector only),None_uPSEM,130.0,12,9,0,0.75,0.0,5.666666666666667,1.35400640077266,True,False
PSAM,Group III (Effector only),None_uPSEM,135.0,12,9,0,0.75,0.0,5.777777777777778,1.3414107186277373,True,False
PSAM,Group III (Effector only),None_uPSEM,140.0,12,9,0,0.75,0.0,5.666666666666667,1.4624940645653537,True,False
PSAM,Group III (Effector only),None_uPSEM,145.0,12,9,0,0.75,0.0,4.888888888888889,1.2297746456210363,True,False
PSAM,Group III (Effector only),None_uPSEM,150.0,12,9,0,0.75,0.0,4.222222222222222,1.1027462911821782,True,False
PSAM,Group III (Effector only),None_uPSEM,155.0,12,9,0,0.75,0.0,4.0,1.1426091000668406,True,False
PSAM,Group III (Effector only),None_uPSEM,160.0,12,9,0,0.75,0.0,3.7777777777777777,1.2335335172874733,True,False
PSAM,Group III (Effector only),None_uPSEM,165.0,12,9,0,0.75,0.0,3.6666666666666665,1.4337208778404378,True,False
PSAM,Group III (Effector only),None_uPSEM,170.0,12,6,0,0.5,0.0,4.333333333333333,1.7256238807393047,True,False
PSAM,Group III (Effector only),None_uPSEM,175.0,12,6,0,0.5,0.0,4.333333333333333,1.7256238807393047,True,False
PSAM,Group III (Effector only),None_uPSEM,180.0,12,6,0,0.5,0.0,4.166666666666667,1.701306687356646,True,False
PSAM,Group III (Effector only),None_uPSEM,185.0,12,5,0,0.4166666666666667,0.0,4.6,2.2045407685048604,False,False
PSAM,Group III (Effector only),None_uPSEM,190.0,12,4,0,0.3333333333333333,0.0,4.5,2.533114025595111,False,False
PSAM,Group III (Effector only),None_uPSEM,195.0,12,4,0,0.3333333333333333,0.0,3.25,1.6007810593582121,False,False
PSAM,Group III (Effector only),None_uPSEM,200.0,12,4,0,0.3333333333333333,0.0,3.25,1.6007810593582121,False,False
PSAM,Group III (Effector only),None_uPSEM,205.0,12,4,0,0.3333333333333333,0.0,3.25,1.9311050377094114,False,False
PSAM,Group III (Effector only),None_uPSEM,210.0,12,4,0,0.3333333333333333,0.0,2.75,1.75,False,False
PSAM,Group III (Effector only),None_uPSEM,215.0,12,4,0,0.3333333333333333,0.0,2.75,1.75,False,False
PSAM,Group III (Effector only),None_uPSEM,220.0,12,4,0,0.3333333333333333,0.0,2.75,1.75,False,False
PSAM,Group III (Effector only),None_uPSEM,225.0,12,3,0,0.25,0.0,3.3333333333333335,2.333333333333333,False,False
PSAM,Group III (Effector only),None_uPSEM,230.0,12,3,0,0.25,0.0,3.6666666666666665,2.666666666666667,False,False
PSAM,Group III (Effector only),None_uPSEM,235.0,12,3,0,0.25,0.0,3.3333333333333335,2.333333333333333,False,False
PSAM,Group III (Effector only),None_uPSEM,240.0,12,2,0,0.16666666666666666,0.0,4.0,3.0,False,False
PSAM,Group III (Effector only),None_uPSEM,245.0,12,2,0,0.16666666666666666,0.0,3.5,2.5,False,False
PSAM,Group III (Effector only),None_uPSEM,250.0,12,2,0,0.16666666666666666,0.0,3.0,2.0,False,False
PSAM,Group III (Effector only),None_uPSEM,255.0,12,1,0,0.08333333333333333,0.0,5.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,260.0,12,1,0,0.08333333333333333,0.0,5.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,265.0,12,1,0,0.08333333333333333,0.0,5.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,270.0,12,1,0,0.08333333333333333,0.0,7.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,275.0,12,1,0,0.08333333333333333,0.0,8.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,280.0,12,1,0,0.08333333333333333,0.0,5.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,285.0,12,1,0,0.08333333333333333,0.0,6.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,290.0,12,1,0,0.08333333333333333,0.0,4.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,295.0,12,1,0,0.08333333333333333,0.0,4.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,300.0,12,1,0,0.08333333333333333,0.0,4.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,305.0,12,1,0,0.08333333333333333,0.0,2.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,310.0,12,1,0,0.08333333333333333,0.0,2.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,315.0,12,1,0,0.08333333333333333,0.0,2.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,320.0,12,1,0,0.08333333333333333,0.0,2.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,325.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group III (Effector only),None_uPSEM,330.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
