sensitivity_rank,n_removed,removed_cell_ids,removed_conditions,control_condition,treatment_condition,n_control,n_treatment,mean_auc_control,mean_auc_treatment,mean_difference_treatment_minus_control,dunnett_statistic,dunnett_pvalue_adjusted,ci_low_difference,ci_high_difference,significant_dunnett_adjusted_alpha
114,8,DREADD/CNO__r3__sNA | CONTROL/MEDIA__r4__sNA | CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r6__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,9,1377.2222222222222,1036.9444444444443,-340.2777777777778,-2.065014133188716,0.11698026117435367,-746.8961970465845,66.3406414910288,False
115,6,DREADD/CNO__r9__sNA | LMO7/hCTZ__r1__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,11,1299.7727272727273,1509.7727272727273,210.0,1.4394721182230839,0.3616892167733975,-150.10944610346098,570.109446103461,False
115,6,DREADD/CNO__r9__sNA | LMO7/hCTZ__r1__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,7,1299.7727272727273,1477.142857142857,177.37012987012986,1.0722405116539868,0.5920695735820541,-230.95560119628811,585.6958609365479,False
115,6,DREADD/CNO__r9__sNA | LMO7/hCTZ__r1__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r11__sNA,DREADD_CNO | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,9,1299.7727272727273,1036.9444444444443,-262.8282828282829,-1.7091387269788292,0.2324686842817706,-642.4169683711441,116.76040271457828,False
116,7,DREADD/CNO__r10__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r6__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,DREADD_CNO,6,11,962.9166666666666,1518.409090909091,555.4924242424244,3.0724192781805253,0.010822926521826925,116.38168460794134,994.6031638769074,True
116,7,DREADD/CNO__r10__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r6__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,LMO7_hCTZ,6,8,962.9166666666666,1366.25,403.33333333333337,2.096406754892219,0.10076324007327342,-63.933510192749964,870.6001768594167,False
116,7,DREADD/CNO__r10__sNA | CONTROL/MEDIA__r5__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r6__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ,EYFP_Control_Media,PSAM_uPSEM,6,12,962.9166666666666,1181.4583333333333,218.54166666666663,1.2269280076715443,0.44511372653465575,-214.0633690270571,651.1467023603903,False
117,6,DREADD/CNO__r2__sNA | DREADD/CNO__r3__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,10,1298.5,1536.5,238.0,1.5090598378924254,0.3190460029945891,-150.6719404667138,626.6719404667137,False
117,6,DREADD/CNO__r2__sNA | DREADD/CNO__r3__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,8,1298.5,1371.5625,73.0625,0.4367649417807133,0.9485542884957732,-339.18634714142115,485.31134714142115,False
117,6,DREADD/CNO__r2__sNA | DREADD/CNO__r3__sNA | CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1298.5,1022.75,-275.75,-1.7484170180623375,0.21305171873816342,-664.4219404667137,112.9219404667138,False
118,5,CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r5__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,12,1227.5,1506.25,278.75,1.9147711979896611,0.1557301582663314,-79.19632370031741,636.6963237003174,False
118,5,CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r5__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,8,1227.5,1371.5625,144.0625,0.8932693147839578,0.704813426028161,-252.4788200735864,540.6038200735863,False
118,5,CONTROL/MEDIA__r8__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r5__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,9,1227.5,1028.888888888889,-198.6111111111111,-1.271366380109146,0.4523114410418112,-582.7185646975511,185.4963424753289,False
119,6,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r3__sNA | LMO7/hCTZ__r5__sNA | LMO7/hCTZ__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1338.0,1535.0,197.0,1.266493034295264,0.45760041868117796,-186.40297338387052,580.4029733838705,False
119,6,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r3__sNA | LMO7/hCTZ__r5__sNA | LMO7/hCTZ__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,7,1338.0,1318.5714285714287,-19.42857142857133,-0.11074275203087248,0.9990430917289741,-451.86036055187355,413.0032176947309,False
119,6,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r3__sNA | LMO7/hCTZ__r5__sNA | LMO7/hCTZ__r9__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1338.0,1022.75,-315.25,-1.980113029671514,0.13843057619502197,-707.6754542488684,77.17545424886833,False
120,7,DREADD/CNO__r3__sNA | DREADD/CNO__r11__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,8,10,1244.375,1573.25,328.875,1.9761668471701872,0.1347257488982767,-79.20360466989018,736.9536046698902,False
120,7,DREADD/CNO__r3__sNA | DREADD/CNO__r11__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,8,9,1244.375,1357.2222222222222,112.84722222222217,0.6619370160436651,0.8388767139002198,-305.1859819804557,530.8804264249001,False
120,7,DREADD/CNO__r3__sNA | DREADD/CNO__r11__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r3__sNA | CONTROL/MEDIA__r10__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,8,10,1244.375,1063.75,-180.625,-1.085351993219658,0.5595583128631345,-588.7036046698902,227.45360466989018,False
121,7,DREADD/CNO__r1__sNA | DREADD/CNO__r4__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,8,1224.0,1567.5,343.5,2.1704521344355445,0.09506825336327873,-47.11593236701947,734.1159323670195,False
121,7,DREADD/CNO__r1__sNA | DREADD/CNO__r4__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,8,1224.0,1447.8125,223.8125,1.4141901552790548,0.3719350071226125,-166.80343236701947,614.4284323670195,False
121,7,DREADD/CNO__r1__sNA | DREADD/CNO__r4__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r3__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,11,1224.0,1103.8636363636363,-120.13636363636374,-0.8240923978558212,0.7539636620562272,-479.9453443272031,239.6726170544756,False
122,6,CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA,EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,12,1298.5,1506.25,207.75,1.4102630046931468,0.3726685034003474,-155.38959685017255,570.8895968501726,False
122,6,CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA,EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,7,1298.5,1427.5,129.0,0.7608412804608261,0.7927949264342653,-288.9538502711923,546.9538502711923,False
122,6,CONTROL/MEDIA__r11__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r8__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r10__sNA,EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,9,1298.5,1023.0555555555555,-275.44444444444446,-1.7424417549974287,0.2159319229139688,-665.1247305850743,114.23584169618533,False
123,6,DREADD/CNO__r1__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,11,1299.7727272727273,1469.7727272727273,170.0,1.1467797049370756,0.5415353002154293,-195.86569630367472,535.8656963036747,False
123,6,DREADD/CNO__r1__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,8,1299.7727272727273,1330.3125,30.539772727272748,0.189051474375472,0.9955127719680381,-368.1531265466924,429.2326720012379,False
123,6,DREADD/CNO__r1__sNA | LMO7/hCTZ__r4__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,8,1299.7727272727273,944.6875,-355.08522727272725,-2.1980970960176958,0.09029967981856124,-753.7781265466924,43.607672001237916,False
124,7,DREADD/CNO__r6__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1322.2222222222222,1449.090909090909,126.86868686868684,0.8324093273550641,0.7412485509752479,-248.30449329490568,502.04186703227936,False
124,7,DREADD/CNO__r6__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,8,1322.2222222222222,1366.25,44.02777777777783,0.2672073789174198,0.9866430671634869,-361.5672259384436,449.62278149399924,False
124,7,DREADD/CNO__r6__sNA | CONTROL/MEDIA__r7__sNA | CONTROL/MEDIA__r9__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA | PSAM/uPSEM__r12__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,9,1322.2222222222222,969.1666666666666,-353.05555555555554,-2.208661700659058,0.08626886291475877,-746.5405065072657,40.42939539615469,False
125,6,DREADD/CNO__r3__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r11__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,9,1337.2222222222222,1643.888888888889,306.66666666666674,1.7861122642538065,0.19528291660289776,-114.94432826117497,728.2776615945085,False
125,6,DREADD/CNO__r3__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r11__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,9,1337.2222222222222,1357.2222222222222,20.0,0.11648558245133518,0.998823219789392,-401.6109949278417,441.6109949278417,False
125,6,DREADD/CNO__r3__sNA | DREADD/CNO__r5__sNA | DREADD/CNO__r7__sNA | CONTROL/MEDIA__r9__sNA | CONTROL/MEDIA__r11__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,11,1337.2222222222222,1103.8636363636363,-233.3585858585859,-1.4254838679756283,0.356742317472603,-635.3488967368961,168.63172501972429,False
126,8,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r4__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r4__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,11,1326.111111111111,1515.909090909091,189.7979797979799,1.2097836335399743,0.49039740728709935,-197.3351768285769,576.9311364245367,False
126,8,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r4__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r4__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,7,1326.111111111111,1471.0714285714287,144.96031746031758,0.8240867562972971,0.7491491478219164,-289.102599711318,579.0232346319532,False
126,8,DREADD/CNO__r11__sNA | CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r4__sNA | LMO7/hCTZ__r3__sNA | LMO7/hCTZ__r6__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r4__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,9,1326.111111111111,1028.3333333333333,-297.7777777777778,-1.8097228144393138,0.19037605092166698,-703.8064578677518,108.2509023121961,False
127,2,PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,11,12,1299.7727272727273,1506.25,206.47727272727275,1.4157523490490531,0.3670676648599537,-151.02982410092397,563.9843695554695,False
127,2,PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,11,9,1299.7727272727273,1357.2222222222222,57.44949494949492,0.3658312514225493,0.9684583712839527,-327.50120662981965,442.4001965288095,False
127,2,PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,11,10,1299.7727272727273,1022.75,-277.02272727272725,-1.8146550594545416,0.18712685340565127,-651.2375790635857,97.19212451813121,False
128,7,DREADD/CNO__r3__sNA | DREADD/CNO__r9__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r2__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,8,10,1163.75,1566.5,402.75,2.5132319265252003,0.04346746476443453,9.721775518254674,795.7782244817454,True
128,7,DREADD/CNO__r3__sNA | DREADD/CNO__r9__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r2__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,8,8,1163.75,1330.9375,167.1875,0.9897421762567107,0.6253887953316255,-247.10062469808872,581.4756246980887,False
128,7,DREADD/CNO__r3__sNA | DREADD/CNO__r9__sNA | CONTROL/MEDIA__r6__sNA | CONTROL/MEDIA__r8__sNA | CONTROL/MEDIA__r10__sNA | LMO7/hCTZ__r2__sNA | PSAM/uPSEM__r2__sNA,DREADD_CNO | DREADD_CNO | EYFP_Control_Media | EYFP_Control_Media | EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,8,11,1163.75,1114.7727272727273,-48.97727272727275,-0.31199484018777784,0.9779595068426765,-433.9836690762238,336.0291236216783,False
129,7,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r5__sNA | LMO7/hCTZ__r6__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,11,1261.75,1535.0,273.25,1.724193154119125,0.22425783888417017,-117.94401351920635,664.4440135192064,False
129,7,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r5__sNA | LMO7/hCTZ__r6__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,7,1261.75,1370.0,108.25,0.6056078764634782,0.8805191497410135,-332.9691320985523,549.4691320985523,False
129,7,DREADD/CNO__r7__sNA | CONTROL/MEDIA__r5__sNA | LMO7/hCTZ__r6__sNA | LMO7/hCTZ__r7__sNA | PSAM/uPSEM__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,DREADD_CNO | EYFP_Control_Media | LMO7_hCTZ | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,9,1261.75,1006.9444444444445,-254.80555555555554,-1.5289468818040723,0.31146288478711004,-666.1772836430546,156.56617253194344,False
130,3,CONTROL/MEDIA__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,12,1330.25,1506.25,176.0,1.1738955499402113,0.5099271665894447,-191.11933015994407,543.1193301599441,False
130,3,CONTROL/MEDIA__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,9,1330.25,1357.2222222222222,26.97222222222217,0.16764812062023082,0.9965930163282628,-366.9786629617695,420.92310740621383,False
130,3,CONTROL/MEDIA__r4__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1330.25,1022.75,-307.5,-1.9636660341766616,0.13947374882752261,-690.943634701614,75.94363470161392,False
131,4,CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r5__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,9,12,1250.0,1506.25,256.25,1.6496650412878153,0.2451628584922778,-123.61253712098289,636.1125371209829,False
131,4,CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r5__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,9,9,1250.0,1357.2222222222222,107.22222222222217,0.6456850448647138,0.8505514093525648,-298.86791148561105,513.3123559300554,False
131,4,CONTROL/MEDIA__r1__sNA | CONTROL/MEDIA__r5__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | EYFP_Control_Media | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,9,10,1250.0,1022.75,-227.25,-1.4040352547518808,0.3646141400564258,-623.0577018706225,168.5577018706225,False
132,4,CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,DREADD_CNO,10,12,1339.0,1506.25,167.25,1.1104249289735468,0.5546849941618008,-202.35720226562393,536.857202265624,False
132,4,CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,LMO7_hCTZ,10,8,1339.0,1371.5625,32.5625,0.19515077289322777,0.9947420561475319,-376.8970144321791,442.0220144321791,False
132,4,CONTROL/MEDIA__r6__sNA | LMO7/hCTZ__r1__sNA | PSAM/uPSEM__r2__sNA | PSAM/uPSEM__r9__sNA,EYFP_Control_Media | LMO7_hCTZ | PSAM_uPSEM | PSAM_uPSEM,EYFP_Control_Media,PSAM_uPSEM,10,10,1339.0,1022.75,-316.25,-2.0102928611083932,0.12832307646057273,-702.2921323684598,69.79213236845982,False
