radius_um,analysis_group,condition,replicate,sample_id,intersections,source_condition
145.0,Group I (Activation),EYFP_Vehicle,9,,4.0,CONTROL/MEDIA
150.0,Group I (Activation),EYFP_Vehicle,9,371.9,7.0,CONTROL
150.0,Group I (Activation),EYFP_Vehicle,9,,3.0,CONTROL/MEDIA
155.0,Group I (Activation),EYFP_Vehicle,9,371.9,7.0,CONTROL
155.0,Group I (Activation),EYFP_Vehicle,9,,3.0,CONTROL/MEDIA
160.0,Group I (Activation),EYFP_Vehicle,9,371.9,6.0,CONTROL
160.0,Group I (Activation),EYFP_Vehicle,9,,3.0,CONTROL/MEDIA
165.0,Group I (Activation),EYFP_Vehicle,9,371.9,6.0,CONTROL
165.0,Group I (Activation),EYFP_Vehicle,9,,3.0,CONTROL/MEDIA
170.0,Group I (Activation),EYFP_Vehicle,9,371.9,5.0,CONTROL
170.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
175.0,Group I (Activation),EYFP_Vehicle,9,371.9,5.0,CONTROL
175.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
180.0,Group I (Activation),EYFP_Vehicle,9,371.9,5.0,CONTROL
180.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
185.0,Group I (Activation),EYFP_Vehicle,9,371.9,5.0,CONTROL
185.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
190.0,Group I (Activation),EYFP_Vehicle,9,371.9,5.0,CONTROL
190.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
195.0,Group I (Activation),EYFP_Vehicle,9,371.9,6.0,CONTROL
195.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
200.0,Group I (Activation),EYFP_Vehicle,9,371.9,4.0,CONTROL
200.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
205.0,Group I (Activation),EYFP_Vehicle,9,371.9,4.0,CONTROL
205.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
210.0,Group I (Activation),EYFP_Vehicle,9,371.9,4.0,CONTROL
210.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
215.0,Group I (Activation),EYFP_Vehicle,9,371.9,4.0,CONTROL
215.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
220.0,Group I (Activation),EYFP_Vehicle,9,371.9,4.0,CONTROL
220.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
225.0,Group I (Activation),EYFP_Vehicle,9,371.9,4.0,CONTROL
225.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
230.0,Group I (Activation),EYFP_Vehicle,9,371.9,4.0,CONTROL
230.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
235.0,Group I (Activation),EYFP_Vehicle,9,371.9,4.0,CONTROL
235.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
240.0,Group I (Activation),EYFP_Vehicle,9,371.9,3.0,CONTROL
240.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
245.0,Group I (Activation),EYFP_Vehicle,9,371.9,3.0,CONTROL
245.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
250.0,Group I (Activation),EYFP_Vehicle,9,371.9,3.0,CONTROL
250.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
255.0,Group I (Activation),EYFP_Vehicle,9,371.9,3.0,CONTROL
255.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
260.0,Group I (Activation),EYFP_Vehicle,9,371.9,3.0,CONTROL
260.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
265.0,Group I (Activation),EYFP_Vehicle,9,371.9,3.0,CONTROL
265.0,Group I (Activation),EYFP_Vehicle,9,,2.0,CONTROL/MEDIA
270.0,Group I (Activation),EYFP_Vehicle,9,371.9,2.0,CONTROL
270.0,Group I (Activation),EYFP_Vehicle,9,,1.0,CONTROL/MEDIA
275.0,Group I (Activation),EYFP_Vehicle,9,371.9,2.0,CONTROL
280.0,Group I (Activation),EYFP_Vehicle,9,371.9,2.0,CONTROL
285.0,Group I (Activation),EYFP_Vehicle,9,371.9,2.0,CONTROL
290.0,Group I (Activation),EYFP_Vehicle,9,371.9,2.0,CONTROL
295.0,Group I (Activation),EYFP_Vehicle,9,371.9,2.0,CONTROL
300.0,Group I (Activation),EYFP_Vehicle,9,371.9,2.0,CONTROL
305.0,Group I (Activation),EYFP_Vehicle,9,371.9,2.0,CONTROL
310.0,Group I (Activation),EYFP_Vehicle,9,371.9,2.0,CONTROL
10.0,Group I (Activation),EYFP_Vehicle,10,371.1,3.0,CONTROL
15.0,Group I (Activation),EYFP_Vehicle,10,371.1,9.0,CONTROL
15.0,Group I (Activation),EYFP_Vehicle,10,,2.0,CONTROL/MEDIA
20.0,Group I (Activation),EYFP_Vehicle,10,371.1,10.0,CONTROL
20.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
25.0,Group I (Activation),EYFP_Vehicle,10,371.1,12.0,CONTROL
25.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
30.0,Group I (Activation),EYFP_Vehicle,10,371.1,12.0,CONTROL
30.0,Group I (Activation),EYFP_Vehicle,10,,7.0,CONTROL/MEDIA
35.0,Group I (Activation),EYFP_Vehicle,10,371.1,13.0,CONTROL
35.0,Group I (Activation),EYFP_Vehicle,10,,7.0,CONTROL/MEDIA
40.0,Group I (Activation),EYFP_Vehicle,10,371.1,12.0,CONTROL
40.0,Group I (Activation),EYFP_Vehicle,10,,7.0,CONTROL/MEDIA
45.0,Group I (Activation),EYFP_Vehicle,10,371.1,12.0,CONTROL
45.0,Group I (Activation),EYFP_Vehicle,10,,7.0,CONTROL/MEDIA
50.0,Group I (Activation),EYFP_Vehicle,10,371.1,14.0,CONTROL
50.0,Group I (Activation),EYFP_Vehicle,10,,7.0,CONTROL/MEDIA
55.0,Group I (Activation),EYFP_Vehicle,10,371.1,13.0,CONTROL
55.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
60.0,Group I (Activation),EYFP_Vehicle,10,371.1,13.0,CONTROL
60.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
65.0,Group I (Activation),EYFP_Vehicle,10,371.1,10.0,CONTROL
65.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
70.0,Group I (Activation),EYFP_Vehicle,10,371.1,15.0,CONTROL
70.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
75.0,Group I (Activation),EYFP_Vehicle,10,371.1,15.0,CONTROL
75.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
80.0,Group I (Activation),EYFP_Vehicle,10,371.1,13.0,CONTROL
80.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
85.0,Group I (Activation),EYFP_Vehicle,10,371.1,12.0,CONTROL
85.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
90.0,Group I (Activation),EYFP_Vehicle,10,371.1,8.0,CONTROL
90.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
95.0,Group I (Activation),EYFP_Vehicle,10,371.1,7.0,CONTROL
95.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
100.0,Group I (Activation),EYFP_Vehicle,10,371.1,10.0,CONTROL
100.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
105.0,Group I (Activation),EYFP_Vehicle,10,371.1,7.0,CONTROL
105.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
110.0,Group I (Activation),EYFP_Vehicle,10,371.1,7.0,CONTROL
110.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
115.0,Group I (Activation),EYFP_Vehicle,10,371.1,7.0,CONTROL
115.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
120.0,Group I (Activation),EYFP_Vehicle,10,371.1,7.0,CONTROL
120.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
125.0,Group I (Activation),EYFP_Vehicle,10,371.1,9.0,CONTROL
125.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
130.0,Group I (Activation),EYFP_Vehicle,10,371.1,7.0,CONTROL
130.0,Group I (Activation),EYFP_Vehicle,10,,8.0,CONTROL/MEDIA
135.0,Group I (Activation),EYFP_Vehicle,10,371.1,8.0,CONTROL
135.0,Group I (Activation),EYFP_Vehicle,10,,8.0,CONTROL/MEDIA
140.0,Group I (Activation),EYFP_Vehicle,10,371.1,6.0,CONTROL
140.0,Group I (Activation),EYFP_Vehicle,10,,8.0,CONTROL/MEDIA
145.0,Group I (Activation),EYFP_Vehicle,10,371.1,8.0,CONTROL
145.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
150.0,Group I (Activation),EYFP_Vehicle,10,371.1,7.0,CONTROL
150.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
155.0,Group I (Activation),EYFP_Vehicle,10,371.1,7.0,CONTROL
155.0,Group I (Activation),EYFP_Vehicle,10,,8.0,CONTROL/MEDIA
160.0,Group I (Activation),EYFP_Vehicle,10,371.1,9.0,CONTROL
160.0,Group I (Activation),EYFP_Vehicle,10,,8.0,CONTROL/MEDIA
165.0,Group I (Activation),EYFP_Vehicle,10,371.1,3.0,CONTROL
165.0,Group I (Activation),EYFP_Vehicle,10,,8.0,CONTROL/MEDIA
170.0,Group I (Activation),EYFP_Vehicle,10,371.1,3.0,CONTROL
170.0,Group I (Activation),EYFP_Vehicle,10,,8.0,CONTROL/MEDIA
175.0,Group I (Activation),EYFP_Vehicle,10,371.1,3.0,CONTROL
175.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
180.0,Group I (Activation),EYFP_Vehicle,10,371.1,3.0,CONTROL
180.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
185.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
185.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
190.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
190.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
195.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
195.0,Group I (Activation),EYFP_Vehicle,10,,10.0,CONTROL/MEDIA
200.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
200.0,Group I (Activation),EYFP_Vehicle,10,,9.0,CONTROL/MEDIA
205.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
205.0,Group I (Activation),EYFP_Vehicle,10,,7.0,CONTROL/MEDIA
210.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
210.0,Group I (Activation),EYFP_Vehicle,10,,7.0,CONTROL/MEDIA
215.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
215.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
220.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
220.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
225.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
225.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
230.0,Group I (Activation),EYFP_Vehicle,10,371.1,2.0,CONTROL
230.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
235.0,Group I (Activation),EYFP_Vehicle,10,371.1,1.0,CONTROL
235.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
240.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
245.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
250.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
255.0,Group I (Activation),EYFP_Vehicle,10,,6.0,CONTROL/MEDIA
260.0,Group I (Activation),EYFP_Vehicle,10,,4.0,CONTROL/MEDIA
265.0,Group I (Activation),EYFP_Vehicle,10,,3.0,CONTROL/MEDIA
270.0,Group I (Activation),EYFP_Vehicle,10,,3.0,CONTROL/MEDIA
275.0,Group I (Activation),EYFP_Vehicle,10,,3.0,CONTROL/MEDIA
280.0,Group I (Activation),EYFP_Vehicle,10,,3.0,CONTROL/MEDIA
285.0,Group I (Activation),EYFP_Vehicle,10,,1.0,CONTROL/MEDIA
290.0,Group I (Activation),EYFP_Vehicle,10,,1.0,CONTROL/MEDIA
295.0,Group I (Activation),EYFP_Vehicle,10,,1.0,CONTROL/MEDIA
300.0,Group I (Activation),EYFP_Vehicle,10,,1.0,CONTROL/MEDIA
305.0,Group I (Activation),EYFP_Vehicle,10,,1.0,CONTROL/MEDIA
10.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
10.0,Group I (Activation),EYFP_Vehicle,11,,2.0,CONTROL/MEDIA
15.0,Group I (Activation),EYFP_Vehicle,11,371.11,10.0,CONTROL
15.0,Group I (Activation),EYFP_Vehicle,11,,3.0,CONTROL/MEDIA
20.0,Group I (Activation),EYFP_Vehicle,11,371.11,10.0,CONTROL
20.0,Group I (Activation),EYFP_Vehicle,11,,4.0,CONTROL/MEDIA
25.0,Group I (Activation),EYFP_Vehicle,11,371.11,11.0,CONTROL
25.0,Group I (Activation),EYFP_Vehicle,11,,4.0,CONTROL/MEDIA
30.0,Group I (Activation),EYFP_Vehicle,11,371.11,12.0,CONTROL
30.0,Group I (Activation),EYFP_Vehicle,11,,4.0,CONTROL/MEDIA
35.0,Group I (Activation),EYFP_Vehicle,11,371.11,13.0,CONTROL
35.0,Group I (Activation),EYFP_Vehicle,11,,5.0,CONTROL/MEDIA
40.0,Group I (Activation),EYFP_Vehicle,11,371.11,12.0,CONTROL
40.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
45.0,Group I (Activation),EYFP_Vehicle,11,371.11,11.0,CONTROL
45.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
50.0,Group I (Activation),EYFP_Vehicle,11,371.11,11.0,CONTROL
50.0,Group I (Activation),EYFP_Vehicle,11,,7.0,CONTROL/MEDIA
55.0,Group I (Activation),EYFP_Vehicle,11,371.11,8.0,CONTROL
55.0,Group I (Activation),EYFP_Vehicle,11,,8.0,CONTROL/MEDIA
60.0,Group I (Activation),EYFP_Vehicle,11,371.11,11.0,CONTROL
60.0,Group I (Activation),EYFP_Vehicle,11,,9.0,CONTROL/MEDIA
65.0,Group I (Activation),EYFP_Vehicle,11,371.11,9.0,CONTROL
65.0,Group I (Activation),EYFP_Vehicle,11,,9.0,CONTROL/MEDIA
70.0,Group I (Activation),EYFP_Vehicle,11,371.11,9.0,CONTROL
70.0,Group I (Activation),EYFP_Vehicle,11,,9.0,CONTROL/MEDIA
75.0,Group I (Activation),EYFP_Vehicle,11,371.11,8.0,CONTROL
75.0,Group I (Activation),EYFP_Vehicle,11,,9.0,CONTROL/MEDIA
80.0,Group I (Activation),EYFP_Vehicle,11,371.11,6.0,CONTROL
80.0,Group I (Activation),EYFP_Vehicle,11,,9.0,CONTROL/MEDIA
85.0,Group I (Activation),EYFP_Vehicle,11,371.11,6.0,CONTROL
85.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
90.0,Group I (Activation),EYFP_Vehicle,11,371.11,6.0,CONTROL
90.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
95.0,Group I (Activation),EYFP_Vehicle,11,371.11,4.0,CONTROL
95.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
100.0,Group I (Activation),EYFP_Vehicle,11,371.11,4.0,CONTROL
100.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
105.0,Group I (Activation),EYFP_Vehicle,11,371.11,6.0,CONTROL
105.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
110.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
110.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
115.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
115.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
120.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
120.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
125.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
125.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
130.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
130.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
135.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
135.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
140.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
140.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
145.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
145.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
150.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
150.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
155.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
155.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
160.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
160.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
165.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
165.0,Group I (Activation),EYFP_Vehicle,11,,6.0,CONTROL/MEDIA
170.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
170.0,Group I (Activation),EYFP_Vehicle,11,,5.0,CONTROL/MEDIA
175.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
175.0,Group I (Activation),EYFP_Vehicle,11,,5.0,CONTROL/MEDIA
180.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
180.0,Group I (Activation),EYFP_Vehicle,11,,5.0,CONTROL/MEDIA
185.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
185.0,Group I (Activation),EYFP_Vehicle,11,,5.0,CONTROL/MEDIA
190.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
190.0,Group I (Activation),EYFP_Vehicle,11,,4.0,CONTROL/MEDIA
195.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
195.0,Group I (Activation),EYFP_Vehicle,11,,3.0,CONTROL/MEDIA
200.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
200.0,Group I (Activation),EYFP_Vehicle,11,,3.0,CONTROL/MEDIA
205.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
205.0,Group I (Activation),EYFP_Vehicle,11,,3.0,CONTROL/MEDIA
210.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
210.0,Group I (Activation),EYFP_Vehicle,11,,3.0,CONTROL/MEDIA
215.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
215.0,Group I (Activation),EYFP_Vehicle,11,,3.0,CONTROL/MEDIA
220.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
220.0,Group I (Activation),EYFP_Vehicle,11,,2.0,CONTROL/MEDIA
225.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
225.0,Group I (Activation),EYFP_Vehicle,11,,2.0,CONTROL/MEDIA
230.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
230.0,Group I (Activation),EYFP_Vehicle,11,,4.0,CONTROL/MEDIA
235.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
235.0,Group I (Activation),EYFP_Vehicle,11,,2.0,CONTROL/MEDIA
240.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
240.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
245.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
245.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
250.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
250.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
255.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
255.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
260.0,Group I (Activation),EYFP_Vehicle,11,371.11,1.0,CONTROL
260.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
265.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
265.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
270.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
270.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
275.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
275.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
280.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
280.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
285.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
285.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
290.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
290.0,Group I (Activation),EYFP_Vehicle,11,,3.0,CONTROL/MEDIA
295.0,Group I (Activation),EYFP_Vehicle,11,371.11,2.0,CONTROL
295.0,Group I (Activation),EYFP_Vehicle,11,,3.0,CONTROL/MEDIA
300.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
305.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
310.0,Group I (Activation),EYFP_Vehicle,11,,1.0,CONTROL/MEDIA
15.0,Group I (Activation),EYFP_Vehicle,12,371.12,5.0,CONTROL
20.0,Group I (Activation),EYFP_Vehicle,12,371.12,8.0,CONTROL
25.0,Group I (Activation),EYFP_Vehicle,12,371.12,8.0,CONTROL
30.0,Group I (Activation),EYFP_Vehicle,12,371.12,9.0,CONTROL
35.0,Group I (Activation),EYFP_Vehicle,12,371.12,9.0,CONTROL
40.0,Group I (Activation),EYFP_Vehicle,12,371.12,9.0,CONTROL
45.0,Group I (Activation),EYFP_Vehicle,12,371.12,12.0,CONTROL
50.0,Group I (Activation),EYFP_Vehicle,12,371.12,10.0,CONTROL
55.0,Group I (Activation),EYFP_Vehicle,12,371.12,10.0,CONTROL
60.0,Group I (Activation),EYFP_Vehicle,12,371.12,10.0,CONTROL
65.0,Group I (Activation),EYFP_Vehicle,12,371.12,10.0,CONTROL
70.0,Group I (Activation),EYFP_Vehicle,12,371.12,9.0,CONTROL
75.0,Group I (Activation),EYFP_Vehicle,12,371.12,9.0,CONTROL
80.0,Group I (Activation),EYFP_Vehicle,12,371.12,9.0,CONTROL
85.0,Group I (Activation),EYFP_Vehicle,12,371.12,9.0,CONTROL
90.0,Group I (Activation),EYFP_Vehicle,12,371.12,9.0,CONTROL
95.0,Group I (Activation),EYFP_Vehicle,12,371.12,13.0,CONTROL
100.0,Group I (Activation),EYFP_Vehicle,12,371.12,12.0,CONTROL
105.0,Group I (Activation),EYFP_Vehicle,12,371.12,12.0,CONTROL
110.0,Group I (Activation),EYFP_Vehicle,12,371.12,12.0,CONTROL
115.0,Group I (Activation),EYFP_Vehicle,12,371.12,10.0,CONTROL
120.0,Group I (Activation),EYFP_Vehicle,12,371.12,10.0,CONTROL
125.0,Group I (Activation),EYFP_Vehicle,12,371.12,11.0,CONTROL
130.0,Group I (Activation),EYFP_Vehicle,12,371.12,10.0,CONTROL
135.0,Group I (Activation),EYFP_Vehicle,12,371.12,8.0,CONTROL
140.0,Group I (Activation),EYFP_Vehicle,12,371.12,8.0,CONTROL
145.0,Group I (Activation),EYFP_Vehicle,12,371.12,8.0,CONTROL
150.0,Group I (Activation),EYFP_Vehicle,12,371.12,8.0,CONTROL
155.0,Group I (Activation),EYFP_Vehicle,12,371.12,10.0,CONTROL
160.0,Group I (Activation),EYFP_Vehicle,12,371.12,7.0,CONTROL
165.0,Group I (Activation),EYFP_Vehicle,12,371.12,7.0,CONTROL
170.0,Group I (Activation),EYFP_Vehicle,12,371.12,7.0,CONTROL
175.0,Group I (Activation),EYFP_Vehicle,12,371.12,7.0,CONTROL
180.0,Group I (Activation),EYFP_Vehicle,12,371.12,6.0,CONTROL
185.0,Group I (Activation),EYFP_Vehicle,12,371.12,6.0,CONTROL
190.0,Group I (Activation),EYFP_Vehicle,12,371.12,5.0,CONTROL
195.0,Group I (Activation),EYFP_Vehicle,12,371.12,5.0,CONTROL
200.0,Group I (Activation),EYFP_Vehicle,12,371.12,6.0,CONTROL
205.0,Group I (Activation),EYFP_Vehicle,12,371.12,6.0,CONTROL
210.0,Group I (Activation),EYFP_Vehicle,12,371.12,4.0,CONTROL
215.0,Group I (Activation),EYFP_Vehicle,12,371.12,4.0,CONTROL
220.0,Group I (Activation),EYFP_Vehicle,12,371.12,4.0,CONTROL
225.0,Group I (Activation),EYFP_Vehicle,12,371.12,4.0,CONTROL
230.0,Group I (Activation),EYFP_Vehicle,12,371.12,4.0,CONTROL
235.0,Group I (Activation),EYFP_Vehicle,12,371.12,3.0,CONTROL
240.0,Group I (Activation),EYFP_Vehicle,12,371.12,2.0,CONTROL
245.0,Group I (Activation),EYFP_Vehicle,12,371.12,2.0,CONTROL
10.0,Group I (Activation),LMO7_hCTZ,1,,4.0,LMO7/hCTZ
15.0,Group I (Activation),LMO7_hCTZ,1,,12.0,LMO7/hCTZ
20.0,Group I (Activation),LMO7_hCTZ,1,,12.0,LMO7/hCTZ
25.0,Group I (Activation),LMO7_hCTZ,1,,13.0,LMO7/hCTZ
30.0,Group I (Activation),LMO7_hCTZ,1,,13.0,LMO7/hCTZ
35.0,Group I (Activation),LMO7_hCTZ,1,,14.0,LMO7/hCTZ
40.0,Group I (Activation),LMO7_hCTZ,1,,14.0,LMO7/hCTZ
45.0,Group I (Activation),LMO7_hCTZ,1,,15.0,LMO7/hCTZ
50.0,Group I (Activation),LMO7_hCTZ,1,,15.0,LMO7/hCTZ
55.0,Group I (Activation),LMO7_hCTZ,1,,14.0,LMO7/hCTZ
60.0,Group I (Activation),LMO7_hCTZ,1,,16.0,LMO7/hCTZ
65.0,Group I (Activation),LMO7_hCTZ,1,,12.0,LMO7/hCTZ
70.0,Group I (Activation),LMO7_hCTZ,1,,11.0,LMO7/hCTZ
75.0,Group I (Activation),LMO7_hCTZ,1,,10.0,LMO7/hCTZ
80.0,Group I (Activation),LMO7_hCTZ,1,,10.0,LMO7/hCTZ
85.0,Group I (Activation),LMO7_hCTZ,1,,11.0,LMO7/hCTZ
