radius_um,condition,replicate,sample_id,intersections
195.0,PSAM/uPSEM,10,,4.0
200.0,PSAM/uPSEM,10,,4.0
205.0,PSAM/uPSEM,10,,4.0
210.0,PSAM/uPSEM,10,,4.0
215.0,PSAM/uPSEM,10,,4.0
220.0,PSAM/uPSEM,10,,4.0
225.0,PSAM/uPSEM,10,,4.0
230.0,PSAM/uPSEM,10,,4.0
235.0,PSAM/uPSEM,10,,4.0
240.0,PSAM/uPSEM,10,,3.0
245.0,PSAM/uPSEM,10,,3.0
250.0,PSAM/uPSEM,10,,3.0
255.0,PSAM/uPSEM,10,,2.0
260.0,PSAM/uPSEM,10,,2.0
265.0,PSAM/uPSEM,10,,2.0
270.0,PSAM/uPSEM,10,,2.0
275.0,PSAM/uPSEM,10,,1.0
280.0,PSAM/uPSEM,10,,1.0
285.0,PSAM/uPSEM,10,,1.0
290.0,PSAM/uPSEM,10,,1.0
10.0,PSAM/uPSEM,11,,1.0
15.0,PSAM/uPSEM,11,,3.0
20.0,PSAM/uPSEM,11,,5.0
25.0,PSAM/uPSEM,11,,5.0
30.0,PSAM/uPSEM,11,,5.0
35.0,PSAM/uPSEM,11,,5.0
40.0,PSAM/uPSEM,11,,5.0
45.0,PSAM/uPSEM,11,,5.0
50.0,PSAM/uPSEM,11,,5.0
55.0,PSAM/uPSEM,11,,5.0
60.0,PSAM/uPSEM,11,,4.0
65.0,PSAM/uPSEM,11,,5.0
70.0,PSAM/uPSEM,11,,5.0
75.0,PSAM/uPSEM,11,,5.0
80.0,PSAM/uPSEM,11,,5.0
85.0,PSAM/uPSEM,11,,5.0
90.0,PSAM/uPSEM,11,,4.0
95.0,PSAM/uPSEM,11,,4.0
100.0,PSAM/uPSEM,11,,4.0
105.0,PSAM/uPSEM,11,,3.0
110.0,PSAM/uPSEM,11,,3.0
115.0,PSAM/uPSEM,11,,3.0
120.0,PSAM/uPSEM,11,,3.0
125.0,PSAM/uPSEM,11,,3.0
130.0,PSAM/uPSEM,11,,3.0
135.0,PSAM/uPSEM,11,,3.0
140.0,PSAM/uPSEM,11,,3.0
145.0,PSAM/uPSEM,11,,3.0
150.0,PSAM/uPSEM,11,,3.0
155.0,PSAM/uPSEM,11,,3.0
160.0,PSAM/uPSEM,11,,3.0
165.0,PSAM/uPSEM,11,,3.0
170.0,PSAM/uPSEM,11,,3.0
175.0,PSAM/uPSEM,11,,3.0
180.0,PSAM/uPSEM,11,,3.0
185.0,PSAM/uPSEM,11,,3.0
190.0,PSAM/uPSEM,11,,3.0
195.0,PSAM/uPSEM,11,,3.0
200.0,PSAM/uPSEM,11,,3.0
205.0,PSAM/uPSEM,11,,3.0
210.0,PSAM/uPSEM,11,,3.0
215.0,PSAM/uPSEM,11,,3.0
220.0,PSAM/uPSEM,11,,3.0
225.0,PSAM/uPSEM,11,,3.0
230.0,PSAM/uPSEM,11,,3.0
235.0,PSAM/uPSEM,11,,3.0
240.0,PSAM/uPSEM,11,,3.0
245.0,PSAM/uPSEM,11,,3.0
250.0,PSAM/uPSEM,11,,2.0
255.0,PSAM/uPSEM,11,,2.0
260.0,PSAM/uPSEM,11,,2.0
265.0,PSAM/uPSEM,11,,1.0
270.0,PSAM/uPSEM,11,,1.0
15.0,PSAM/uPSEM,12,,3.0
20.0,PSAM/uPSEM,12,,5.0
25.0,PSAM/uPSEM,12,,5.0
30.0,PSAM/uPSEM,12,,6.0
35.0,PSAM/uPSEM,12,,7.0
40.0,PSAM/uPSEM,12,,7.0
45.0,PSAM/uPSEM,12,,8.0
50.0,PSAM/uPSEM,12,,8.0
55.0,PSAM/uPSEM,12,,9.0
60.0,PSAM/uPSEM,12,,8.0
65.0,PSAM/uPSEM,12,,8.0
70.0,PSAM/uPSEM,12,,8.0
75.0,PSAM/uPSEM,12,,9.0
80.0,PSAM/uPSEM,12,,9.0
85.0,PSAM/uPSEM,12,,9.0
90.0,PSAM/uPSEM,12,,8.0
95.0,PSAM/uPSEM,12,,8.0
100.0,PSAM/uPSEM,12,,7.0
105.0,PSAM/uPSEM,12,,7.0
110.0,PSAM/uPSEM,12,,7.0
115.0,PSAM/uPSEM,12,,7.0
120.0,PSAM/uPSEM,12,,7.0
125.0,PSAM/uPSEM,12,,7.0
130.0,PSAM/uPSEM,12,,7.0
135.0,PSAM/uPSEM,12,,14.0
140.0,PSAM/uPSEM,12,,6.0
145.0,PSAM/uPSEM,12,,8.0
150.0,PSAM/uPSEM,12,,6.0
155.0,PSAM/uPSEM,12,,8.0
160.0,PSAM/uPSEM,12,,6.0
165.0,PSAM/uPSEM,12,,4.0
170.0,PSAM/uPSEM,12,,4.0
175.0,PSAM/uPSEM,12,,10.0
180.0,PSAM/uPSEM,12,,8.0
185.0,PSAM/uPSEM,12,,11.0
190.0,PSAM/uPSEM,12,,4.0
195.0,PSAM/uPSEM,12,,2.0
200.0,PSAM/uPSEM,12,,2.0
205.0,PSAM/uPSEM,12,,1.0
210.0,PSAM/uPSEM,12,,1.0
215.0,PSAM/uPSEM,12,,1.0
220.0,PSAM/uPSEM,12,,1.0
225.0,PSAM/uPSEM,12,,1.0
230.0,PSAM/uPSEM,12,,1.0
235.0,PSAM/uPSEM,12,,1.0
240.0,PSAM/uPSEM,12,,1.0
245.0,PSAM/uPSEM,12,,1.0
250.0,PSAM/uPSEM,12,,1.0
255.0,PSAM/uPSEM,12,,1.0
260.0,PSAM/uPSEM,12,,1.0
265.0,PSAM/uPSEM,12,,1.0
270.0,PSAM/uPSEM,12,,1.0
275.0,PSAM/uPSEM,12,,1.0
280.0,PSAM/uPSEM,12,,1.0
285.0,PSAM/uPSEM,12,,1.0
290.0,PSAM/uPSEM,12,,1.0
295.0,PSAM/uPSEM,12,,1.0
300.0,PSAM/uPSEM,12,,1.0
305.0,PSAM/uPSEM,12,,1.0
310.0,PSAM/uPSEM,12,,1.0
315.0,PSAM/uPSEM,12,,1.0
320.0,PSAM/uPSEM,12,,1.0
325.0,PSAM/uPSEM,12,,1.0
330.0,PSAM/uPSEM,12,,1.0
335.0,PSAM/uPSEM,12,,1.0
340.0,PSAM/uPSEM,12,,1.0
345.0,PSAM/uPSEM,12,,1.0
350.0,PSAM/uPSEM,12,,1.0
355.0,PSAM/uPSEM,12,,1.0
360.0,PSAM/uPSEM,12,,1.0
365.0,PSAM/uPSEM,12,,1.0
370.0,PSAM/uPSEM,12,,1.0
375.0,PSAM/uPSEM,12,,1.0
380.0,PSAM/uPSEM,12,,1.0
0.0,hCTZ,1,,0.0
5.0,hCTZ,1,,2.0
10.0,hCTZ,1,,4.0
15.0,hCTZ,1,,5.0
20.0,hCTZ,1,,5.0
25.0,hCTZ,1,,6.0
30.0,hCTZ,1,,6.0
35.0,hCTZ,1,,6.0
40.0,hCTZ,1,,6.0
45.0,hCTZ,1,,6.0
50.0,hCTZ,1,,6.0
55.0,hCTZ,1,,6.0
60.0,hCTZ,1,,6.0
65.0,hCTZ,1,,6.0
70.0,hCTZ,1,,7.0
75.0,hCTZ,1,,7.0
80.0,hCTZ,1,,7.0
85.0,hCTZ,1,,7.0
90.0,hCTZ,1,,7.0
95.0,hCTZ,1,,7.0
100.0,hCTZ,1,,7.0
105.0,hCTZ,1,,7.0
110.0,hCTZ,1,,7.0
115.0,hCTZ,1,,7.0
120.0,hCTZ,1,,7.0
125.0,hCTZ,1,,7.0
130.0,hCTZ,1,,7.0
135.0,hCTZ,1,,7.0
140.0,hCTZ,1,,9.0
145.0,hCTZ,1,,10.0
150.0,hCTZ,1,,14.0
155.0,hCTZ,1,,13.0
160.0,hCTZ,1,,13.0
165.0,hCTZ,1,,12.0
170.0,hCTZ,1,,11.0
175.0,hCTZ,1,,11.0
180.0,hCTZ,1,,11.0
185.0,hCTZ,1,,11.0
190.0,hCTZ,1,,11.0
195.0,hCTZ,1,,10.0
200.0,hCTZ,1,,10.0
205.0,hCTZ,1,,9.0
210.0,hCTZ,1,,9.0
215.0,hCTZ,1,,9.0
220.0,hCTZ,1,,11.0
225.0,hCTZ,1,,9.0
230.0,hCTZ,1,,9.0
235.0,hCTZ,1,,8.0
240.0,hCTZ,1,,7.0
245.0,hCTZ,1,,7.0
250.0,hCTZ,1,,7.0
255.0,hCTZ,1,,5.0
260.0,hCTZ,1,,4.0
265.0,hCTZ,1,,4.0
270.0,hCTZ,1,,3.0
275.0,hCTZ,1,,3.0
280.0,hCTZ,1,,3.0
285.0,hCTZ,1,,3.0
290.0,hCTZ,1,,3.0
295.0,hCTZ,1,,2.0
300.0,hCTZ,1,,2.0
305.0,hCTZ,1,,1.0
310.0,hCTZ,1,,1.0
0.0,hCTZ,2,,1.0
5.0,hCTZ,2,,4.0
10.0,hCTZ,2,,8.0
15.0,hCTZ,2,,8.0
20.0,hCTZ,2,,8.0
25.0,hCTZ,2,,8.0
30.0,hCTZ,2,,18.0
35.0,hCTZ,2,,9.0
40.0,hCTZ,2,,9.0
45.0,hCTZ,2,,9.0
50.0,hCTZ,2,,13.0
55.0,hCTZ,2,,17.0
60.0,hCTZ,2,,13.0
65.0,hCTZ,2,,24.0
70.0,hCTZ,2,,11.0
75.0,hCTZ,2,,10.0
80.0,hCTZ,2,,10.0
85.0,hCTZ,2,,9.0
90.0,hCTZ,2,,13.0
95.0,hCTZ,2,,10.0
100.0,hCTZ,2,,15.0
105.0,hCTZ,2,,16.0
110.0,hCTZ,2,,17.0
115.0,hCTZ,2,,16.0
120.0,hCTZ,2,,16.0
125.0,hCTZ,2,,14.0
130.0,hCTZ,2,,15.0
135.0,hCTZ,2,,16.0
140.0,hCTZ,2,,11.0
145.0,hCTZ,2,,14.0
150.0,hCTZ,2,,16.0
155.0,hCTZ,2,,15.0
160.0,hCTZ,2,,19.0
165.0,hCTZ,2,,18.0
170.0,hCTZ,2,,13.0
175.0,hCTZ,2,,13.0
180.0,hCTZ,2,,14.0
185.0,hCTZ,2,,13.0
190.0,hCTZ,2,,13.0
195.0,hCTZ,2,,12.0
200.0,hCTZ,2,,12.0
205.0,hCTZ,2,,10.0
210.0,hCTZ,2,,10.0
215.0,hCTZ,2,,10.0
220.0,hCTZ,2,,9.0
225.0,hCTZ,2,,10.0
230.0,hCTZ,2,,10.0
235.0,hCTZ,2,,16.0
240.0,hCTZ,2,,12.0
245.0,hCTZ,2,,11.0
250.0,hCTZ,2,,10.0
255.0,hCTZ,2,,14.0
260.0,hCTZ,2,,10.0
265.0,hCTZ,2,,12.0
270.0,hCTZ,2,,11.0
275.0,hCTZ,2,,6.0
280.0,hCTZ,2,,7.0
285.0,hCTZ,2,,7.0
290.0,hCTZ,2,,7.0
295.0,hCTZ,2,,7.0
300.0,hCTZ,2,,6.0
305.0,hCTZ,2,,4.0
310.0,hCTZ,2,,4.0
315.0,hCTZ,2,,4.0
320.0,hCTZ,2,,7.0
325.0,hCTZ,2,,4.0
330.0,hCTZ,2,,4.0
335.0,hCTZ,2,,2.0
340.0,hCTZ,2,,2.0
345.0,hCTZ,2,,2.0
350.0,hCTZ,2,,1.0
355.0,hCTZ,2,,1.0
360.0,hCTZ,2,,1.0
365.0,hCTZ,2,,1.0
370.0,hCTZ,2,,1.0
375.0,hCTZ,2,,1.0
380.0,hCTZ,2,,1.0
385.0,hCTZ,2,,1.0
390.0,hCTZ,2,,1.0
395.0,hCTZ,2,,1.0
400.0,hCTZ,2,,1.0
405.0,hCTZ,2,,1.0
410.0,hCTZ,2,,1.0
415.0,hCTZ,2,,1.0
420.0,hCTZ,2,,1.0
425.0,hCTZ,2,,1.0
0.0,hCTZ,3,,2.0
5.0,hCTZ,3,,8.0
10.0,hCTZ,3,,8.0
15.0,hCTZ,3,,8.0
20.0,hCTZ,3,,8.0
25.0,hCTZ,3,,8.0
30.0,hCTZ,3,,9.0
35.0,hCTZ,3,,9.0
40.0,hCTZ,3,,9.0
45.0,hCTZ,3,,8.0
50.0,hCTZ,3,,8.0
55.0,hCTZ,3,,8.0
60.0,hCTZ,3,,8.0
65.0,hCTZ,3,,8.0
70.0,hCTZ,3,,8.0
75.0,hCTZ,3,,9.0
80.0,hCTZ,3,,14.0
85.0,hCTZ,3,,13.0
90.0,hCTZ,3,,11.0
95.0,hCTZ,3,,20.0
100.0,hCTZ,3,,13.0
105.0,hCTZ,3,,12.0
110.0,hCTZ,3,,14.0
115.0,hCTZ,3,,13.0
120.0,hCTZ,3,,10.0
125.0,hCTZ,3,,10.0
130.0,hCTZ,3,,9.0
135.0,hCTZ,3,,11.0
140.0,hCTZ,3,,8.0
145.0,hCTZ,3,,8.0
150.0,hCTZ,3,,8.0
155.0,hCTZ,3,,8.0
160.0,hCTZ,3,,8.0
165.0,hCTZ,3,,8.0
170.0,hCTZ,3,,8.0
175.0,hCTZ,3,,8.0
180.0,hCTZ,3,,7.0
185.0,hCTZ,3,,7.0
190.0,hCTZ,3,,7.0
195.0,hCTZ,3,,5.0
200.0,hCTZ,3,,6.0
205.0,hCTZ,3,,6.0
210.0,hCTZ,3,,2.0
215.0,hCTZ,3,,2.0
220.0,hCTZ,3,,2.0
225.0,hCTZ,3,,2.0
230.0,hCTZ,3,,1.0
235.0,hCTZ,3,,1.0
240.0,hCTZ,3,,1.0
245.0,hCTZ,3,,1.0
0.0,hCTZ,4,,4.0
5.0,hCTZ,4,,5.0
10.0,hCTZ,4,,7.0
15.0,hCTZ,4,,6.0
20.0,hCTZ,4,,6.0
25.0,hCTZ,4,,7.0
30.0,hCTZ,4,,10.0
35.0,hCTZ,4,,10.0
40.0,hCTZ,4,,10.0
45.0,hCTZ,4,,10.0
50.0,hCTZ,4,,9.0
55.0,hCTZ,4,,10.0
60.0,hCTZ,4,,12.0
65.0,hCTZ,4,,9.0
70.0,hCTZ,4,,9.0
75.0,hCTZ,4,,9.0
80.0,hCTZ,4,,9.0
85.0,hCTZ,4,,9.0
90.0,hCTZ,4,,10.0
95.0,hCTZ,4,,11.0
100.0,hCTZ,4,,10.0
105.0,hCTZ,4,,10.0
110.0,hCTZ,4,,11.0
115.0,hCTZ,4,,11.0
120.0,hCTZ,4,,9.0
125.0,hCTZ,4,,9.0
130.0,hCTZ,4,,9.0
135.0,hCTZ,4,,10.0
140.0,hCTZ,4,,10.0
145.0,hCTZ,4,,9.0
150.0,hCTZ,4,,9.0
155.0,hCTZ,4,,8.0
160.0,hCTZ,4,,7.0
165.0,hCTZ,4,,5.0
170.0,hCTZ,4,,5.0
175.0,hCTZ,4,,5.0
180.0,hCTZ,4,,5.0
185.0,hCTZ,4,,5.0
190.0,hCTZ,4,,5.0
195.0,hCTZ,4,,5.0
200.0,hCTZ,4,,5.0
205.0,hCTZ,4,,5.0
210.0,hCTZ,4,,4.0
215.0,hCTZ,4,,4.0
220.0,hCTZ,4,,4.0
225.0,hCTZ,4,,3.0
230.0,hCTZ,4,,3.0
235.0,hCTZ,4,,3.0
240.0,hCTZ,4,,3.0
245.0,hCTZ,4,,2.0
250.0,hCTZ,4,,2.0
255.0,hCTZ,4,,2.0
260.0,hCTZ,4,,2.0
265.0,hCTZ,4,,2.0
270.0,hCTZ,4,,1.0
275.0,hCTZ,4,,1.0
280.0,hCTZ,4,,1.0
285.0,hCTZ,4,,1.0
290.0,hCTZ,4,,1.0
295.0,hCTZ,4,,1.0
300.0,hCTZ,4,,1.0
305.0,hCTZ,4,,1.0
310.0,hCTZ,4,,1.0
315.0,hCTZ,4,,1.0
320.0,hCTZ,4,,1.0
325.0,hCTZ,4,,1.0
330.0,hCTZ,4,,1.0
335.0,hCTZ,4,,1.0
340.0,hCTZ,4,,1.0
345.0,hCTZ,4,,1.0
350.0,hCTZ,4,,1.0
355.0,hCTZ,4,,1.0
360.0,hCTZ,4,,1.0
365.0,hCTZ,4,,1.0
370.0,hCTZ,4,,1.0
375.0,hCTZ,4,,1.0
380.0,hCTZ,4,,1.0
385.0,hCTZ,4,,1.0
390.0,hCTZ,4,,1.0
395.0,hCTZ,4,,1.0
400.0,hCTZ,4,,1.0
405.0,hCTZ,4,,1.0
0.0,hCTZ,5,,1.0
5.0,hCTZ,5,,8.0
10.0,hCTZ,5,,8.0
15.0,hCTZ,5,,8.0
20.0,hCTZ,5,,8.0
25.0,hCTZ,5,,11.0
30.0,hCTZ,5,,9.0
35.0,hCTZ,5,,10.0
40.0,hCTZ,5,,9.0
45.0,hCTZ,5,,9.0
50.0,hCTZ,5,,8.0
55.0,hCTZ,5,,8.0
60.0,hCTZ,5,,8.0
65.0,hCTZ,5,,8.0
70.0,hCTZ,5,,8.0
75.0,hCTZ,5,,8.0
80.0,hCTZ,5,,7.0
85.0,hCTZ,5,,7.0
90.0,hCTZ,5,,7.0
95.0,hCTZ,5,,7.0
100.0,hCTZ,5,,7.0
105.0,hCTZ,5,,6.0
110.0,hCTZ,5,,5.0
115.0,hCTZ,5,,5.0
120.0,hCTZ,5,,5.0
125.0,hCTZ,5,,5.0
130.0,hCTZ,5,,5.0
135.0,hCTZ,5,,5.0
140.0,hCTZ,5,,5.0
145.0,hCTZ,5,,5.0
150.0,hCTZ,5,,5.0
155.0,hCTZ,5,,11.0
160.0,hCTZ,5,,8.0
165.0,hCTZ,5,,12.0
170.0,hCTZ,5,,11.0
175.0,hCTZ,5,,9.0
180.0,hCTZ,5,,5.0
185.0,hCTZ,5,,5.0
190.0,hCTZ,5,,5.0
195.0,hCTZ,5,,5.0
200.0,hCTZ,5,,7.0
205.0,hCTZ,5,,7.0
210.0,hCTZ,5,,5.0
215.0,hCTZ,5,,5.0
220.0,hCTZ,5,,3.0
225.0,hCTZ,5,,3.0
230.0,hCTZ,5,,3.0
235.0,hCTZ,5,,3.0
240.0,hCTZ,5,,3.0
245.0,hCTZ,5,,3.0
250.0,hCTZ,5,,2.0
255.0,hCTZ,5,,2.0
260.0,hCTZ,5,,2.0
265.0,hCTZ,5,,5.0
270.0,hCTZ,5,,3.0
275.0,hCTZ,5,,3.0
280.0,hCTZ,5,,3.0
285.0,hCTZ,5,,2.0
290.0,hCTZ,5,,2.0
295.0,hCTZ,5,,2.0
300.0,hCTZ,5,,2.0
305.0,hCTZ,5,,2.0
310.0,hCTZ,5,,2.0
315.0,hCTZ,5,,2.0
320.0,hCTZ,5,,2.0
325.0,hCTZ,5,,2.0
330.0,hCTZ,5,,2.0
335.0,hCTZ,5,,2.0
340.0,hCTZ,5,,1.0
345.0,hCTZ,5,,1.0
350.0,hCTZ,5,,1.0
355.0,hCTZ,5,,2.0
360.0,hCTZ,5,,5.0
365.0,hCTZ,5,,4.0
370.0,hCTZ,5,,4.0
375.0,hCTZ,5,,3.0
380.0,hCTZ,5,,3.0
385.0,hCTZ,5,,3.0
390.0,hCTZ,5,,3.0
395.0,hCTZ,5,,3.0
400.0,hCTZ,5,,1.0
405.0,hCTZ,5,,1.0
410.0,hCTZ,5,,1.0
415.0,hCTZ,5,,1.0
420.0,hCTZ,5,,1.0
0.0,hCTZ,6,,4.0
5.0,hCTZ,6,,5.0
10.0,hCTZ,6,,7.0
15.0,hCTZ,6,,8.0
20.0,hCTZ,6,,11.0
25.0,hCTZ,6,,12.0
30.0,hCTZ,6,,12.0
35.0,hCTZ,6,,14.0
40.0,hCTZ,6,,15.0
45.0,hCTZ,6,,16.0
50.0,hCTZ,6,,18.0
55.0,hCTZ,6,,27.0
60.0,hCTZ,6,,23.0
65.0,hCTZ,6,,17.0
70.0,hCTZ,6,,15.0
75.0,hCTZ,6,,14.0
80.0,hCTZ,6,,15.0
85.0,hCTZ,6,,17.0
90.0,hCTZ,6,,16.0
95.0,hCTZ,6,,13.0
100.0,hCTZ,6,,13.0
105.0,hCTZ,6,,19.0
110.0,hCTZ,6,,17.0
115.0,hCTZ,6,,19.0
120.0,hCTZ,6,,14.0
125.0,hCTZ,6,,14.0
130.0,hCTZ,6,,14.0
135.0,hCTZ,6,,13.0
140.0,hCTZ,6,,9.0
145.0,hCTZ,6,,8.0
150.0,hCTZ,6,,7.0
155.0,hCTZ,6,,6.0
160.0,hCTZ,6,,6.0
165.0,hCTZ,6,,5.0
170.0,hCTZ,6,,5.0
175.0,hCTZ,6,,4.0
180.0,hCTZ,6,,4.0
185.0,hCTZ,6,,3.0
190.0,hCTZ,6,,2.0
195.0,hCTZ,6,,2.0
200.0,hCTZ,6,,2.0
205.0,hCTZ,6,,1.0
210.0,hCTZ,6,,1.0
215.0,hCTZ,6,,1.0
220.0,hCTZ,6,,1.0
225.0,hCTZ,6,,1.0
230.0,hCTZ,6,,1.0
235.0,hCTZ,6,,1.0
240.0,hCTZ,6,,1.0
245.0,hCTZ,6,,1.0
250.0,hCTZ,6,,1.0
255.0,hCTZ,6,,1.0
260.0,hCTZ,6,,1.0
265.0,hCTZ,6,,1.0
270.0,hCTZ,6,,1.0
275.0,hCTZ,6,,1.0
0.0,hCTZ,7,,2.0
5.0,hCTZ,7,,5.0
10.0,hCTZ,7,,5.0
15.0,hCTZ,7,,6.0
20.0,hCTZ,7,,7.0
25.0,hCTZ,7,,7.0
30.0,hCTZ,7,,8.0
35.0,hCTZ,7,,7.0
40.0,hCTZ,7,,7.0
45.0,hCTZ,7,,8.0
50.0,hCTZ,7,,8.0
55.0,hCTZ,7,,10.0
60.0,hCTZ,7,,9.0
65.0,hCTZ,7,,9.0
70.0,hCTZ,7,,11.0
75.0,hCTZ,7,,12.0
80.0,hCTZ,7,,13.0
85.0,hCTZ,7,,13.0
90.0,hCTZ,7,,13.0
95.0,hCTZ,7,,12.0
100.0,hCTZ,7,,13.0
105.0,hCTZ,7,,17.0
110.0,hCTZ,7,,12.0
115.0,hCTZ,7,,12.0
120.0,hCTZ,7,,14.0
125.0,hCTZ,7,,9.0
130.0,hCTZ,7,,9.0
135.0,hCTZ,7,,7.0
140.0,hCTZ,7,,6.0
145.0,hCTZ,7,,6.0
150.0,hCTZ,7,,5.0
155.0,hCTZ,7,,4.0
160.0,hCTZ,7,,2.0
165.0,hCTZ,7,,2.0
170.0,hCTZ,7,,2.0
175.0,hCTZ,7,,1.0
180.0,hCTZ,7,,1.0
0.0,hCTZ,8,,1.0
5.0,hCTZ,8,,4.0
10.0,hCTZ,8,,6.0
15.0,hCTZ,8,,7.0
20.0,hCTZ,8,,7.0
25.0,hCTZ,8,,9.0
30.0,hCTZ,8,,12.0
35.0,hCTZ,8,,12.0
40.0,hCTZ,8,,16.0
45.0,hCTZ,8,,13.0
50.0,hCTZ,8,,14.0
55.0,hCTZ,8,,16.0
60.0,hCTZ,8,,15.0
65.0,hCTZ,8,,13.0
70.0,hCTZ,8,,11.0
75.0,hCTZ,8,,12.0
80.0,hCTZ,8,,18.0
85.0,hCTZ,8,,13.0
90.0,hCTZ,8,,11.0
95.0,hCTZ,8,,10.0
100.0,hCTZ,8,,10.0
105.0,hCTZ,8,,9.0
110.0,hCTZ,8,,10.0
115.0,hCTZ,8,,11.0
120.0,hCTZ,8,,11.0
125.0,hCTZ,8,,11.0
130.0,hCTZ,8,,10.0
135.0,hCTZ,8,,10.0
140.0,hCTZ,8,,11.0
145.0,hCTZ,8,,10.0
150.0,hCTZ,8,,11.0
155.0,hCTZ,8,,11.0
160.0,hCTZ,8,,18.0
165.0,hCTZ,8,,8.0
170.0,hCTZ,8,,7.0
175.0,hCTZ,8,,7.0
180.0,hCTZ,8,,6.0
185.0,hCTZ,8,,6.0
190.0,hCTZ,8,,5.0
195.0,hCTZ,8,,5.0
200.0,hCTZ,8,,5.0
205.0,hCTZ,8,,6.0
210.0,hCTZ,8,,5.0
215.0,hCTZ,8,,6.0
220.0,hCTZ,8,,4.0
225.0,hCTZ,8,,3.0
230.0,hCTZ,8,,3.0
235.0,hCTZ,8,,3.0
240.0,hCTZ,8,,5.0
245.0,hCTZ,8,,3.0
250.0,hCTZ,8,,3.0
255.0,hCTZ,8,,4.0
260.0,hCTZ,8,,4.0
265.0,hCTZ,8,,4.0
270.0,hCTZ,8,,3.0
275.0,hCTZ,8,,5.0
280.0,hCTZ,8,,12.0
285.0,hCTZ,8,,5.0
290.0,hCTZ,8,,2.0
295.0,hCTZ,8,,2.0
300.0,hCTZ,8,,2.0
305.0,hCTZ,8,,2.0
310.0,hCTZ,8,,2.0
315.0,hCTZ,8,,2.0
320.0,hCTZ,8,,1.0
325.0,hCTZ,8,,1.0
330.0,hCTZ,8,,1.0
335.0,hCTZ,8,,1.0
340.0,hCTZ,8,,1.0
345.0,hCTZ,8,,1.0
350.0,hCTZ,8,,1.0
355.0,hCTZ,8,,1.0
360.0,hCTZ,8,,1.0
0.0,hCTZ,9,,0.0
5.0,hCTZ,9,,3.0
10.0,hCTZ,9,,7.0
15.0,hCTZ,9,,6.0
20.0,hCTZ,9,,6.0
25.0,hCTZ,9,,6.0
30.0,hCTZ,9,,6.0
35.0,hCTZ,9,,6.0
40.0,hCTZ,9,,6.0
45.0,hCTZ,9,,6.0
50.0,hCTZ,9,,6.0
55.0,hCTZ,9,,6.0
60.0,hCTZ,9,,6.0
65.0,hCTZ,9,,6.0
70.0,hCTZ,9,,6.0
75.0,hCTZ,9,,6.0
80.0,hCTZ,9,,6.0
85.0,hCTZ,9,,6.0
90.0,hCTZ,9,,6.0
95.0,hCTZ,9,,6.0
100.0,hCTZ,9,,6.0
105.0,hCTZ,9,,5.0
110.0,hCTZ,9,,5.0
115.0,hCTZ,9,,5.0
120.0,hCTZ,9,,5.0
125.0,hCTZ,9,,6.0
130.0,hCTZ,9,,7.0
135.0,hCTZ,9,,7.0
140.0,hCTZ,9,,8.0
145.0,hCTZ,9,,8.0
150.0,hCTZ,9,,8.0
155.0,hCTZ,9,,8.0
160.0,hCTZ,9,,8.0
165.0,hCTZ,9,,8.0
170.0,hCTZ,9,,8.0
175.0,hCTZ,9,,8.0
180.0,hCTZ,9,,8.0
185.0,hCTZ,9,,9.0
190.0,hCTZ,9,,7.0
195.0,hCTZ,9,,7.0
200.0,hCTZ,9,,7.0
205.0,hCTZ,9,,7.0
210.0,hCTZ,9,,7.0
215.0,hCTZ,9,,6.0
220.0,hCTZ,9,,6.0
225.0,hCTZ,9,,6.0
230.0,hCTZ,9,,5.0
235.0,hCTZ,9,,5.0
240.0,hCTZ,9,,5.0
245.0,hCTZ,9,,4.0
250.0,hCTZ,9,,3.0
255.0,hCTZ,9,,3.0
260.0,hCTZ,9,,1.0
265.0,hCTZ,9,,1.0
270.0,hCTZ,9,,1.0
275.0,hCTZ,9,,1.0
280.0,hCTZ,9,,1.0
0.0,hCTZ,10,,3.0
5.0,hCTZ,10,,6.0
10.0,hCTZ,10,,8.0
15.0,hCTZ,10,,8.0
20.0,hCTZ,10,,10.0
25.0,hCTZ,10,,10.0
30.0,hCTZ,10,,12.0
35.0,hCTZ,10,,13.0
40.0,hCTZ,10,,19.0
45.0,hCTZ,10,,16.0
50.0,hCTZ,10,,16.0
55.0,hCTZ,10,,16.0
60.0,hCTZ,10,,16.0
65.0,hCTZ,10,,18.0
70.0,hCTZ,10,,18.0
75.0,hCTZ,10,,19.0
80.0,hCTZ,10,,19.0
85.0,hCTZ,10,,22.0
90.0,hCTZ,10,,16.0
95.0,hCTZ,10,,16.0
100.0,hCTZ,10,,13.0
105.0,hCTZ,10,,15.0
110.0,hCTZ,10,,11.0
115.0,hCTZ,10,,8.0
120.0,hCTZ,10,,7.0
125.0,hCTZ,10,,6.0
130.0,hCTZ,10,,6.0
135.0,hCTZ,10,,6.0
140.0,hCTZ,10,,6.0
145.0,hCTZ,10,,6.0
150.0,hCTZ,10,,6.0
155.0,hCTZ,10,,6.0
160.0,hCTZ,10,,6.0
165.0,hCTZ,10,,6.0
170.0,hCTZ,10,,6.0
175.0,hCTZ,10,,5.0
180.0,hCTZ,10,,5.0
185.0,hCTZ,10,,3.0
190.0,hCTZ,10,,3.0
195.0,hCTZ,10,,3.0
200.0,hCTZ,10,,3.0
205.0,hCTZ,10,,3.0
210.0,hCTZ,10,,3.0
